mean_fpktl,std_fpktl,mean_fiat,std_fiat,fpkt_rate,fbyte_rate,class
1397,131,501168,334202,1.69022E-06,0.002361329,lime
1401,218,41550,100986,2.19066E-05,0.030705334,lime
44,57,237722,301515,1.88566E-06,8.40464E-05,lime
1401,220,111371,226403,4.25486E-06,0.005961319,lime
57,40,230172,220259,4.26041E-06,0.000243933,lime
50,48,365062,329384,8.21616E-07,4.15648E-05,lime
1400,140,121093,176013,2.17021E-06,0.003039262,lime
401,416,111502,69705,5.84464E-08,2.3473E-05,HTTP
46,43,147763,143974,3.06123E-06,0.000142096,lime
1397,210,149286,290477,5.02766E-06,0.007026039,lime
316,273,158818,142961,2.84248E-07,8.99512E-05,HTTP
220,315,51840,114014,3.39964E-07,7.50199E-05,HTTP
48,75,526422,279192,9.17442E-07,4.47896E-05,lime
47,58,196678,247043,1.65378E-06,7.84499E-05,lime
465,439,147047,46148,9.03866E-08,4.20681E-05,HTTP
56,36,198359,206263,5.00187E-06,0.000284964,lime
48,60,240564,239643,1.77394E-06,8.61019E-05,lime
229,317,62658,111310,2.82637E-07,6.4985E-05,HTTP
57,90,290710,303826,4.67737E-07,2.67452E-05,lime
46,49,326441,239527,2.77159E-06,0.000127558,lime
236,376,110136,103666,2.17678E-06,0.000515624,lime
263,398,146177,106875,7.98095E-06,0.00210583,lime
136,232,163785,83470,7.32666E-06,0.00100131,lime
122,210,450405,295570,2.73709E-07,3.34707E-05,lime
1401,200,243573,351739,2.8716E-06,0.004024869,lime
1401,200,116230,211497,6.17968E-06,0.008662655,lime
45,42,207695,199356,3.99266E-06,0.000180285,lime
1397,131,277360,346828,1.13579E-06,0.001587095,lime
47,53,252859,221946,2.33835E-06,0.000110883,lime
1403,129,106907,154760,8.44546E-06,0.011852925,lime
1369,203,123569,186976,6.84823E-06,0.00938065,lime
44,18,116882,104227,3.20872E-06,0.000142032,lime
1401,201,75564,120811,1.15642E-05,0.016205323,lime
1394,214,93478,90631,1.13641E-06,0.001584977,lime
44,16,106356,119755,8.83943E-06,0.0003912,lime
46,46,216029,222454,2.06583E-06,9.70917E-05,lime
45,40,225394,208535,4.31759E-06,0.000195596,lime
324,273,142997,127286,2.61798E-07,8.48746E-05,HTTP
319,467,128356,179720,1.2005E-07,3.83475E-05,HTTP
52,81,342583,296530,9.02381E-07,4.7749E-05,lime
45,35,122260,116362,4.98281E-06,0.000226012,lime
73,153,128438,133582,1.16827E-06,8.58439E-05,lime
173,189,272307,214995,6.81612E-08,1.17991E-05,lime
45,40,128436,106946,4.2602E-06,0.000195388,lime
1400,68,191299,282349,3.71818E-06,0.005207456,lime
1397,131,501244,334422,1.68956E-06,0.002360426,lime
1401,218,41486,100765,2.19541E-05,0.030772726,lime
44,59,238297,301836,1.88904E-06,8.46685E-05,lime
1401,220,111649,226905,4.23037E-06,0.005927526,lime
57,40,230238,220114,4.25973E-06,0.000243852,lime
50,47,365829,326211,8.35706E-07,4.20308E-05,lime
1400,140,121030,175913,2.15285E-06,0.003014979,lime
46,43,148008,143920,3.08053E-06,0.00014287,lime
1397,210,150100,290805,4.984E-06,0.006964917,lime
315,273,160110,144125,2.86216E-07,9.03604E-05,HTTP
48,75,525207,279453,9.16384E-07,4.47379E-05,lime
46,55,191046,244734,1.7803E-06,8.35682E-05,lime
461,439,146624,45846,9.11775E-08,4.2096E-05,HTTP
56,36,198551,206327,4.99727E-06,0.000284658,lime
48,60,239720,239283,1.80205E-06,8.72572E-05,lime
56,88,293002,304700,4.78344E-07,2.71092E-05,lime
46,48,326638,239167,2.77184E-06,0.000127531,lime
133,225,513701,321128,2.33599E-06,0.000312633,lime
263,398,145516,105985,8.01713E-06,0.002115378,lime
1401,200,243804,351937,2.86366E-06,0.004013888,lime
1401,200,116356,211744,6.18325E-06,0.008667816,lime
45,42,207746,199309,3.99708E-06,0.000180444,lime
1397,131,277169,346680,1.13417E-06,0.001584966,lime
47,53,252950,221887,2.34797E-06,0.00011125,lime
1403,129,107033,154930,8.43402E-06,0.011836766,lime
1369,204,123465,186806,6.86173E-06,0.009398581,lime
44,18,117320,105516,3.26097E-06,0.000144313,lime
1401,201,75677,120898,1.15386E-05,0.016169822,lime
1394,214,93452,90510,1.13298E-06,0.001580245,lime
179,194,26187,50284,2.91334E-07,5.23593E-05,HTTP
44,16,106496,119698,8.83144E-06,0.00039078,lime
46,45,214233,221371,2.10113E-06,9.85454E-05,lime
45,40,225095,208278,4.32409E-06,0.000195825,lime
324,273,141964,126188,2.62878E-07,8.52151E-05,HTTP
52,79,338012,292417,9.42007E-07,4.94583E-05,lime
184,283,627451,522654,2.125E-06,0.000392062,lime
45,36,122434,116301,4.99654E-06,0.000226863,lime
68,138,125207,135428,1.42059E-06,9.69987E-05,lime
45,39,128683,107114,4.27493E-06,0.000196014,lime
1400,68,190357,281385,3.74197E-06,0.005241044,lime
248,424,203778,123640,1.13783E-07,2.8301E-05,lime
1397,131,501867,334778,1.68659E-06,0.00235631,lime
1401,218,41426,100505,2.19999E-05,0.030837915,lime
44,58,237662,301702,1.89103E-06,8.47146E-05,lime
1401,220,111608,227001,4.23113E-06,0.005928385,lime
177,203,190632,166599,7.54378E-08,1.33956E-05,lime
57,40,230531,220200,4.25486E-06,0.000243575,lime
49,46,365510,325652,8.60295E-07,4.29492E-05,lime
1400,140,121548,177050,2.15583E-06,0.003019435,lime
46,43,149186,146660,3.07697E-06,0.00014264,lime
248,384,569886,309865,7.92722E-08,1.96965E-05,lime
1397,209,151619,291821,4.94246E-06,0.006906449,lime
315,273,159609,143718,2.86079E-07,9.03333E-05,HTTP
48,75,525004,279130,9.10527E-07,4.44297E-05,lime
47,63,191430,243490,1.85471E-06,8.8891E-05,lime
56,36,198468,206048,4.99963E-06,0.000284792,lime
48,59,241216,240073,1.81367E-06,8.77178E-05,lime
56,86,300902,306635,4.93341E-07,2.76904E-05,lime
46,48,327306,239278,2.76824E-06,0.000127353,lime
129,216,75994,91223,1.57893E-05,0.002049984,lime
131,219,13445,21999,1.75573E-06,0.00023,lime
1401,200,243511,351715,2.86612E-06,0.004017121,lime
1401,200,116473,211910,6.18324E-06,0.008668221,lime
45,41,208164,199421,3.99431E-06,0.000180296,lime
1397,131,278603,347334,1.13093E-06,0.001580288,lime
47,53,252836,221425,2.35885E-06,0.000111649,lime
1403,129,107120,155178,8.4267E-06,0.011826586,lime
1369,204,123313,186595,6.87044E-06,0.009409618,lime
44,18,117476,105561,3.31388E-06,0.000146653,lime
1401,202,75643,120869,1.15534E-05,0.016188619,lime
1394,214,93366,90195,1.13412E-06,0.001581637,lime
44,16,106841,119859,8.8065E-06,0.000389681,lime
46,45,214433,221127,2.11703E-06,9.94246E-05,lime
45,40,224931,208130,4.32798E-06,0.000195911,lime
324,273,141450,125654,2.62787E-07,8.51808E-05,HTTP
52,78,336595,292363,9.47123E-07,4.95449E-05,lime
45,36,122376,116128,5.01935E-06,0.000227834,lime
62,122,114419,128559,1.77532E-06,0.000111323,lime
45,39,128590,106828,4.30086E-06,0.000197111,lime
1400,67,189960,281045,3.74705E-06,0.005248277,lime
319,528,388054,271546,1.41367E-07,4.52172E-05,lime
1397,131,502664,335315,1.68346E-06,0.002351992,lime
1401,218,41503,100707,2.19732E-05,0.03080061,lime
121,204,336881,399462,8.13272E-07,9.86382E-05,lime
44,58,237097,301248,1.88597E-06,8.44885E-05,lime
1401,220,111270,226607,4.23283E-06,0.005930886,lime
183,195,25455,39522,3.01491E-07,5.52321E-05,HTTP
57,39,230637,220226,4.25348E-06,0.000243444,lime
49,45,368804,324197,8.68747E-07,4.31525E-05,lime
1400,140,121324,176645,2.14351E-06,0.003002304,lime
46,43,149852,148150,3.06704E-06,0.000142158,lime
1397,209,150552,290201,5.01367E-06,0.007007411,lime
315,273,158629,142914,2.86612E-07,9.05331E-05,HTTP
48,74,524089,278121,9.13722E-07,4.4546E-05,lime
47,62,194823,244708,1.8968E-06,9.05366E-05,lime
56,35,199080,206402,4.98451E-06,0.000283902,lime
48,58,240585,238711,1.84024E-06,8.88167E-05,lime
55,85,298925,307013,5.03996E-07,2.80364E-05,lime
45,48,327583,239286,2.76455E-06,0.000127155,lime
109,189,170268,339946,1.15936E-06,0.00012666,lime
1401,200,242909,351507,2.87998E-06,0.004036719,lime
1401,201,116629,212211,6.19026E-06,0.008675994,lime
45,41,208232,199294,3.99757E-06,0.000180424,lime
1397,131,276459,346111,1.13588E-06,0.001587328,lime
47,53,252291,221036,2.37485E-06,0.000112271,lime
1403,128,107322,155618,8.41676E-06,0.011812818,lime
313,431,229689,138444,9.43119E-08,2.95406E-05,lime
1369,204,123219,186420,6.86675E-06,0.009403533,lime
44,18,118234,107326,3.34835E-06,0.000148196,lime
1401,202,75885,121208,1.15174E-05,0.016138316,lime
1394,214,93125,89430,1.14267E-06,0.001593732,lime
177,194,26485,51496,2.94027E-07,5.22702E-05,HTTP
44,16,107123,120136,8.78683E-06,0.000388743,lime
46,45,215311,222186,2.12176E-06,9.95614E-05,lime
240,244,129379,104175,1.34442E-07,3.23044E-05,lime
45,39,225409,208206,4.31705E-06,0.000195415,lime
325,273,141932,124914,2.65192E-07,8.63228E-05,HTTP
212,264,384768,247861,7.13104E-08,1.51356E-05,lime
52,77,334597,294523,9.68508E-07,5.03795E-05,lime
45,35,122591,116633,5.03103E-06,0.000228218,lime
60,112,110741,125191,2.05503E-06,0.000123535,lime
45,39,128347,106628,4.3313E-06,0.00019873,lime
1400,67,189631,280719,3.75349E-06,0.005257465,lime
1397,131,503738,335967,1.68102E-06,0.00234872,lime
1401,218,41534,100764,2.197E-05,0.030796911,lime
44,58,237566,301762,1.88751E-06,8.45243E-05,lime
1401,220,111061,226376,4.23893E-06,0.005939586,lime
180,194,26045,41593,3.06222E-07,5.54023E-05,HTTP
57,39,230884,220362,4.24946E-06,0.000243208,lime
49,44,365743,322884,8.9625E-07,4.43706E-05,lime
1400,140,120778,175645,2.1476E-06,0.003007932,lime
46,43,150516,150655,3.07564E-06,0.000142472,lime
1396,210,150302,290070,5.04291E-06,0.007043832,lime
315,273,158144,142520,2.86322E-07,9.04569E-05,HTTP
48,74,524350,277432,9.14378E-07,4.45459E-05,lime
47,60,194809,246364,1.96336E-06,9.31562E-05,lime
56,35,199632,206650,4.97099E-06,0.000283103,lime
48,58,241944,239252,1.85049E-06,8.91795E-05,lime
54,82,285581,302233,5.24283E-07,2.87301E-05,lime
45,48,327202,239223,2.76961E-06,0.000127308,lime
145,254,278777,360507,4.30442E-06,0.000626293,lime
119,202,745,772,8.92889E-07,0.000106892,lime
156,255,286206,326153,4.36741E-06,0.000683062,lime
145,254,154075,194083,7.78808E-06,0.001133166,lime
1401,200,243322,351747,2.86998E-06,0.004022627,lime
1401,200,116611,212082,6.18995E-06,0.008675641,lime
45,41,207823,199050,4.00495E-06,0.0001807,lime
1397,131,279130,347299,1.13492E-06,0.001585944,lime
47,52,252394,221304,2.38401E-06,0.000112657,lime
1403,128,107367,155658,8.41109E-06,0.011805056,lime
240,340,139370,168212,1.045E-05,0.002511486,lime
1369,204,123492,186655,6.85938E-06,0.009394008,lime
44,17,119090,109351,3.37869E-06,0.000149598,lime
1401,201,76050,121494,1.14924E-05,0.016103469,lime
1394,214,93118,89391,1.13789E-06,0.001587259,lime
174,192,26817,52803,3.04723E-07,5.30647E-05,HTTP
44,16,107235,120132,8.78112E-06,0.000388465,lime
46,45,216248,222049,2.12949E-06,9.98985E-05,lime
215,237,129379,104175,1.44279E-07,3.10561E-05,lime
45,39,226126,208817,4.3067E-06,0.000194925,lime
325,273,141444,124405,2.65078E-07,8.62775E-05,HTTP
51,76,333515,294568,9.6859E-07,5.02656E-05,lime
45,35,123011,116824,5.03339E-06,0.000228327,lime
58,106,110121,122534,2.27625E-06,0.000133594,lime
45,39,128105,106398,4.36174E-06,0.000200009,lime
1400,67,188691,279742,3.77584E-06,0.005289002,lime
1397,130,504140,335822,1.68171E-06,0.002349766,lime
1401,218,41728,101475,2.18508E-05,0.030629923,lime
44,58,237107,301462,1.88188E-06,8.42723E-05,lime
1401,220,110712,225953,4.23928E-06,0.005940336,lime
179,193,26543,44025,3.10941E-07,5.57783E-05,HTTP
57,39,230691,220067,4.2535E-06,0.000243318,lime
49,44,369366,325439,8.99066E-07,4.43687E-05,lime
1400,140,120941,175960,2.14182E-06,0.003000142,lime
46,43,151340,151239,3.08129E-06,0.000142653,lime
1396,210,149681,289625,5.08594E-06,0.007104521,lime
316,273,157206,141733,2.86835E-07,9.06489E-05,HTTP
49,80,524230,277639,9.1768E-07,4.53957E-05,lime
47,59,197182,249106,2.00873E-06,9.4827E-05,lime
56,35,199221,206511,4.98148E-06,0.000283656,lime
48,57,241492,238384,1.87514E-06,9.01997E-05,lime
54,80,270286,300094,5.52902E-07,2.9978E-05,lime
45,48,327244,239208,2.77107E-06,0.000127353,lime
160,264,145094,155260,8.6146E-06,0.001380059,lime
142,247,98580,123783,1.21721E-05,0.00173858,lime
124,160,172306,146651,7.73814E-06,0.000961464,lime
156,255,399173,291058,3.13141E-06,0.000489127,lime
202,274,203371,132554,1.77597E-06,0.000359253,lime
294,400,393688,211173,3.04803E-06,0.000898661,lime
1401,199,243935,352131,2.8664E-06,0.004017928,lime
1401,200,116848,212720,6.18702E-06,0.008671658,lime
45,41,208327,199568,4.00056E-06,0.000180458,lime
1397,130,276913,346343,1.1419E-06,0.001595812,lime
47,52,252744,221821,2.39038E-06,0.000112905,lime
1403,128,107471,155875,8.40861E-06,0.011801493,lime
1369,205,123608,186662,6.85384E-06,0.009385952,lime
44,17,118851,108660,3.43768E-06,0.000152222,lime
1401,201,76239,121701,1.14567E-05,0.016053926,lime
1394,214,92960,88947,1.14055E-06,0.00159096,lime
44,16,107424,120298,8.76914E-06,0.000388052,lime
46,44,216960,223022,2.13988E-06,0.000100326,lime
45,39,226633,208918,4.29784E-06,0.000194485,lime
325,273,140479,123413,2.66031E-07,8.65718E-05,HTTP
51,75,331620,294967,9.76034E-07,5.05049E-05,lime
45,35,123130,117049,5.04849E-06,0.000228942,lime
57,102,111533,124196,2.44378E-06,0.000141081,lime
174,185,279884,207647,6.46267E-08,1.12635E-05,lime
45,39,127983,106283,4.38795E-06,0.000201159,lime
1400,67,187470,278555,3.80457E-06,0.0053295,lime
1397,130,504284,336316,1.68181E-06,0.002349968,lime
1401,218,41848,102024,2.17431E-05,0.030479035,lime
44,58,236995,301386,1.86884E-06,8.36795E-05,lime
1401,220,110325,225423,4.24452E-06,0.005947676,lime
178,196,205928,164350,6.90379E-08,1.23276E-05,lime
57,39,230636,219980,4.25503E-06,0.000243435,lime
49,43,369700,325127,9.22997E-07,4.53967E-05,lime
1400,139,121033,176335,2.14356E-06,0.00300251,lime
46,42,151783,151239,3.09441E-06,0.000143208,lime
242,364,586637,299167,7.21245E-08,1.74711E-05,lime
1397,209,149775,289841,5.09115E-06,0.007113207,lime
316,273,156740,141347,2.86549E-07,9.05732E-05,HTTP
49,80,524283,277650,9.17746E-07,4.53629E-05,lime
46,57,193224,247068,2.11254E-06,9.89922E-05,lime
56,35,199563,206759,4.97319E-06,0.000283361,lime
47,57,239945,237081,1.90775E-06,9.1561E-05,lime
53,78,284987,302953,5.74859E-07,3.0846E-05,lime
45,48,327698,239252,2.76907E-06,0.00012721,lime
129,229,102048,125767,2.00953E-06,0.000259804,lime
166,278,215653,222309,5.79627E-06,0.000965658,lime
114,200,276929,425201,1.72129E-06,0.000197733,lime
136,232,136356,182944,8.80009E-06,0.001201213,lime
1401,200,244137,352249,2.867E-06,0.004018527,lime
1401,200,116920,212775,6.18567E-06,0.00866996,lime
45,41,208240,199500,4.00157E-06,0.000180497,lime
1397,130,277463,347001,1.13847E-06,0.001591047,lime
47,52,253211,221862,2.39597E-06,0.000113105,lime
1403,128,107619,156195,8.40277E-06,0.011793521,lime
1369,205,123659,186674,6.85313E-06,0.009383945,lime
44,17,119020,108322,3.48516E-06,0.00015428,lime
1401,201,76412,121883,1.14288E-05,0.016014714,lime
1395,213,92823,88465,1.14551E-06,0.001598229,lime
185,285,367366,311721,3.62944E-06,0.000672353,lime
190,295,133474,159620,1.0841E-06,0.00020625,lime
44,16,107629,120507,8.75589E-06,0.000387485,lime
46,44,217785,222960,2.14809E-06,0.000100631,lime
45,39,226493,208691,4.30122E-06,0.000194617,lime
325,273,140014,122924,2.6592E-07,8.65278E-05,HTTP
51,74,327479,291757,1.00876E-06,5.16537E-05,lime
279,432,539964,388564,1.43564E-07,4.00544E-05,lime
45,35,123244,118101,5.06324E-06,0.000229508,lime
56,98,113441,127631,2.58295E-06,0.00014588,lime
45,39,128240,106776,4.40073E-06,0.000201653,lime
1400,66,186875,277853,3.81596E-06,0.005345623,lime
240,393,225862,130401,9.09442E-08,2.18966E-05,lime
292,467,439175,261476,9.37566E-08,2.74498E-05,lime
1397,130,504606,336231,1.67888E-06,0.002345756,lime
1401,218,41836,101926,2.17631E-05,0.030503057,lime
44,58,237251,301750,1.86497E-06,8.34709E-05,lime
1401,220,110277,225474,4.2381E-06,0.005938948,lime
57,39,230517,219841,4.25773E-06,0.00024387,lime
48,42,372671,323668,9.37455E-07,4.58494E-05,lime
1400,139,120925,176140,2.13066E-06,0.002984533,lime
46,42,152038,151239,3.10845E-06,0.000143754,lime
1397,209,150673,290360,5.05047E-06,0.007056196,lime
317,273,156781,140554,2.88152E-07,9.14177E-05,HTTP
49,79,523587,277302,9.19466E-07,4.54276E-05,lime
46,56,196573,250009,2.13825E-06,0.000100017,lime
56,35,199793,206691,4.96772E-06,0.00028301,lime
47,56,241032,237344,1.9193E-06,9.1962E-05,lime
53,76,282021,300465,5.86467E-07,3.12848E-05,lime
45,48,328362,239959,2.76544E-06,0.000127018,lime
124,196,324773,449245,1.42168E-06,0.000177473,lime
122,197,94391,123417,1.27122E-05,0.001561487,lime
136,233,156603,190256,7.66258E-06,0.001048496,lime
140,241,90469,135232,6.0426E-07,8.46971E-05,lime
264,441,243075,271819,1.09271E-06,0.000288612,lime
124,215,20304,28437,9.20999E-07,0.000114862,lime
160,219,148836,147968,1.83042E-06,0.00029424,lime
1401,200,243432,351855,2.87516E-06,0.004029827,lime
1401,200,117054,212744,6.1729E-06,0.008652263,lime
45,41,208207,199131,4.00106E-06,0.000180488,lime
1397,130,277293,346900,1.1339E-06,0.001584619,lime
47,52,253705,221791,2.40129E-06,0.000113297,lime
1403,128,107781,156584,8.39036E-06,0.011776112,lime
291,394,245871,130017,7.76862E-08,2.26632E-05,lime
1369,205,123343,186404,6.87785E-06,0.009417727,lime
44,17,118566,107779,3.54952E-06,0.000157115,lime
1401,201,76508,121983,1.13965E-05,0.015969601,lime
1395,213,92772,88320,1.14032E-06,0.001590816,lime
44,16,107810,120592,8.74453E-06,0.000386929,lime
46,44,217635,222284,2.1585E-06,0.000101061,lime
45,39,226782,209391,4.29645E-06,0.000194568,lime
241,341,91715,100551,1.53663E-05,0.003703286,lime
325,273,139119,121958,2.66819E-07,8.68052E-05,HTTP
51,73,326183,291182,1.01664E-06,5.19776E-05,lime
45,35,123789,118733,5.05991E-06,0.000229335,lime
55,94,112512,125504,2.77494E-06,0.000154495,lime
45,39,128229,106879,4.42257E-06,0.000202558,lime
1400,66,186013,276989,3.83865E-06,0.005377623,lime
1397,130,504174,336567,1.67926E-06,0.002346318,lime
1401,218,41924,102080,2.17308E-05,0.030457789,lime
138,196,336881,399462,1.60779E-07,2.22411E-05,lime
44,58,236805,301447,1.85963E-06,8.33915E-05,lime
1401,220,110205,225455,4.22595E-06,0.005921927,lime
57,39,230119,219558,4.26558E-06,0.000244236,lime
48,42,373033,324035,9.56102E-07,4.66155E-05,lime
1400,139,120876,176042,2.11442E-06,0.002961807,lime
46,43,153027,153316,3.1045E-06,0.000143967,lime
1397,209,150891,289972,5.05227E-06,0.007059297,lime
316,273,158272,141707,2.88842E-07,9.13683E-05,HTTP
49,79,521904,279339,9.22371E-07,4.54911E-05,lime
46,54,194152,249577,2.21557E-06,0.000103124,lime
56,35,200102,206633,4.96027E-06,0.000282568,lime
47,55,238967,235876,1.95553E-06,9.349E-05,lime
52,75,279920,300457,5.99044E-07,3.16787E-05,lime
45,47,327466,239879,2.77156E-06,0.000127256,lime
190,296,171681,155688,7.76581E-06,0.001481329,lime
152,245,346816,396350,3.60415E-06,0.000547831,lime
196,256,371658,243136,6.73848E-08,1.32472E-05,lime
1401,200,243737,351915,2.86712E-06,0.004018346,lime
1401,200,117258,212958,6.16707E-06,0.008644261,lime
45,41,208477,199199,4.00084E-06,0.000180398,lime
1397,130,280121,347729,1.13465E-06,0.001585732,lime
47,51,254018,221801,2.4043E-06,0.000113347,lime
1403,128,107859,156748,8.384E-06,0.011766691,lime
1369,205,123502,186502,6.87178E-06,0.009409544,lime
44,17,118772,107624,3.59377E-06,0.000159073,lime
1401,201,76605,122186,1.13818E-05,0.015949159,lime
1395,213,92695,88028,1.14204E-06,0.001593226,lime
44,16,107950,120840,8.73655E-06,0.000386574,lime
46,44,218248,223147,2.16876E-06,0.000101469,lime
241,341,85279,91965,1.71539E-05,0.004134098,lime
211,222,136339,86189,9.86366E-08,2.08912E-05,lime
45,39,227143,209971,4.29033E-06,0.000194248,lime
325,273,138674,121487,2.66719E-07,8.67653E-05,HTTP
51,72,329617,294622,1.02173E-06,5.21482E-05,lime
45,35,124013,118768,5.06906E-06,0.000229701,lime
54,91,111560,123977,2.96015E-06,0.00016262,lime
45,38,128675,107149,4.42818E-06,0.000202763,lime
1400,68,185126,276052,3.86121E-06,0.005407207,lime
1397,130,504587,337308,1.67752E-06,0.002344044,lime
1401,218,41924,102016,2.17436E-05,0.030476302,lime
44,58,237081,302170,1.85679E-06,8.32379E-05,lime
